descrizione,label,dominio
dipinto veduta rovine figure veduta apre cortile portico aperto parte diruti complesso sistema colonne binate archi volte crociera centro profonda vasca acqua specchiante lontananza descritto paesaggio colline folti olmi cipressi raccontati pennellate rapide grande effetto atmosferico culminante cielo diafane nuvole bianche luce entra destra attraverso portici disegnando ampie zone ombra prossimita vasca cristo aureola circondato due uomini benedice storpio seminudo molti astanti destra altri infermi vengono trasportati dipinto raffigura guarigione storpio lascia supporre serie tele essa collegata scene vangelo notevole cornice coeva cornice legno rilievi angolari stucco dorato personaggi cristo figure,High_Quality,OpereArteVisiva
personaggi madonna gesu bambino san giuseppe figure pastori cherubini elementi architettonici colonne animali cane agnello colomba,High_Quality,OpereArteVisiva
prospetto realizzato insieme altri disegni ignoto ingegnere anno viene datato parte articolata rappresentazione interventi architettonici realizzati corso xviii secolo evitare smottamenti zone intorno perimetro mura cittadine tali smottamenti citta d perugia sempre sofferto dovuti azione acque dilavanti correnti foglio carta intelata cornice,High_Quality,OpereArteVisiva
due frammenti cavetto piatto ornato carattere floreale arbusto foglie arricciate lanceolate scarti fornace privi colore vetrina vegetali foglie fiori tulipano,High_Quality,OpereArteVisiva
n p ritratti autoritratto andre bodan,High_Quality,OpereArteVisiva
personaggi cristo madonna san nicola bari attributi mitra pastorale,High_Quality,OpereArteVisiva
lucerna disco miniaturistica forse giocattolo manca ansa,High_Quality,RepertoArcheologico
elemento bronzo identificabile forse applique asta sezione rettangolare appiattita desinente punta parte inferiore sommita invece dirama due piccoli bracci andamento curvilineo quali termina voluta,High_Quality,RepertoArcheologico
fuseruola corpo troncoconico base piana,High_Quality,RepertoArcheologico
impasto fine colore beige ingobbiata colore rosso presenta deformazione cranica indossa copricapo caratterizzato piccola visiera bugnata due appendici laterali superiormente elemento tridimensionali conchiliforme divide otto elementi discoidali orecchie porta due orejeras discoidali decorate bugna centrale cerchio costituito elementi puntiformi porta collo due giri collana grani ovoidali discoidali pendaglio indossa poncho decorato bugne discoidali braccio sinistro piegato risulta molto corto tiene relativa mano piccolo contenitore gambe piegate entrambe ornate fasce sotto ginocchia caviglie dita piedi quattro ben delineate viso caratterizzato occhi sporgenti forma d rovesciata arcate sopraccigliari ben evidenziate naso regolare ornato nariguera sferica cela parte bocca fessura profilo ovoidale,High_Quality,RepertoArcheologico
contrappeso piombo sospensione piuttosto consunto forma sferoidale base superiore quasi piatta sottile presa anello bronzo,High_Quality,RepertoArcheologico
coppa biansata piede anello,High_Quality,RepertoArcheologico
testa spiedo verga ripiegata due volte ricurve,High_Quality,RepertoArcheologico
frammento orlo profilo obliquo verso interno,High_Quality,RepertoArcheologico
frammento collo spalla urna decorata solcature orizzontali,High_Quality,RepertoArcheologico
frammento relativo parte sinistra torso virile grossolanamente sbozzato privo braccia collo,High_Quality,RepertoArcheologico
fibula navicella decorazione incisa zig zag linee parallele,High_Quality,RepertoArcheologico
balsamario argilla beige chiara tendente grigio vernice nera molto diluita opaca corpo fusiforme orlino ingrossato piede troncoconico modanato verniciati collo spalla parte piede resto corpo ricoperto ingobbiatura nero grigiastra numerose evidenti tracce tornio,High_Quality,RepertoArcheologico
muro lato nord graffitto raffigurante cavaliere,High_Quality,RepertoArcheologico
frammento orlo diritto verticale argilla tenera polverosa colore arancio bruno,High_Quality,RepertoArcheologico
porzione tazza carenata attacco ansa sezione nastro impasto bruno,High_Quality,RepertoArcheologico
sfondo giallo linea ondulata centrale rosso affiancata due coppie linee rosso costituite ognuna linea sottile piu larga,High_Quality,RepertoArcheologico
frammento rilievo scene combattimento gladiatorio iscrizione reca nomi gladiatori scolasticus damascenus,High_Quality,RepertoArcheologico
labbro svasato vasca arrotondata piede tromba alta ansa nastro impostata orlo vasca decorata sommita pigna saliente interno decorato costolatura appiattita desinente base due piccoli cerchi doppia linea incisa corre lungo margini saliente prosegue lungo orlo interno vasca argilla yr superficie lucente resti argentatura interna esterna,High_Quality,RepertoArcheologico
parete ricurva ansa nastro modanata decorata sottile banda trasversale rosso,High_Quality,RepertoArcheologico
frammento orlo scanalato parete,High_Quality,RepertoArcheologico
orlo arrotondato decorato larghe impressioni digitali poco sotto orlo spesso cordone orizzontale decorato impressioni digitali,High_Quality,RepertoArcheologico
orlo rientrante frammentario spalla arrotondata vasca profonda piede anello lievemente rialzato profilo esterno concavo attacco ansa orizzontale bastoncello,High_Quality,RepertoArcheologico
frammento orlo assottigliato esoverso bicchiere risega mediana tipo d superficie esterna stralucido,High_Quality,RepertoArcheologico
testina pertinente statuina panneggiata tipo tanagrina testa presenta lineamenti volto poco definiti leggibili argilla beige inclusi neri,High_Quality,RepertoArcheologico
disco incavato delimitato solcatira entro maschera scenica spalla serie ovuli impressi fondo piatto cerchio inciso vernice rossa,High_Quality,RepertoArcheologico
kotyle vasca larga profonda anse bastoncello impostate sotto orlo piede leggermente svasato,High_Quality,RepertoArcheologico
fondo piatto parete,High_Quality,RepertoArcheologico
tre frammenti fibula arco rivestito resta solo frammento arco filo bronzo due anellini osso,High_Quality,RepertoArcheologico
orlo bicchiere grande presa ferro cavallo impostata corpo forma subcilindrica impasto rossiccio,High_Quality,RepertoArcheologico
cinerario lacune lievi corpo piu gravi piede anse lacunosa presa coperchio parte reintegrato breve collo cilindrico corpo globulare piede troncocronico fissato fondo mediante quattro chiodini tre anse nastro verticali fissate chiodini olla formata quattro pezzi lamina uniti chiodini ribatutti coperchio calotta emisferica presa nastro fissata due chiodini decorazione consiste file borchiette separate coppie linee orizzontali alternano corpo tre ampi zigzag cinerario costituisce probabilmente piu antica deposizione tomba richiama forma esemplari chiusini corpo globulare stretto collo anse laminate impostate verticalmente tomba tumulo camucia,High_Quality,RepertoArcheologico
ciotola carenata vasca troncoconica parete rientrante orlo leggermentearrotondato,High_Quality,RepertoArcheologico
orlo ingrossato arrotondato leggermente estroflesso tracce bruciature,High_Quality,RepertoArcheologico
retro piatto sinistra figura umana rivolta verso basamento opera reticolata sembra poggiare vasca,High_Quality,RepertoArcheologico
pasta vitrea bianca forma globulare schiacciata decorazione costituita globetti rilievo largo foro passante centrale,High_Quality,RepertoArcheologico
anfora ostia lix orlo collarino corto collo cilindrico anse nastroingrossato ricurvo corpo cilindrico ovoidale corto puntale,High_Quality,RepertoArcheologico
ansa anello verticale sopraelevato sezione bastoncello coppia cornetti conici disposti obliquamente sommita superfici grigio nerastre lisciate,High_Quality,RepertoArcheologico
orlo verticale profilo appena curvilineo listello ben sviluppato foro passante impasto ricco inclusi medio grandi superficie bruna chiazze nere tracce steccature listello,High_Quality,RepertoArcheologico
orlo appiattito attribuibile scodella troncoconica linea incisa superficie interna poco sotto orlo,High_Quality,RepertoArcheologico
ciotola emisferica orlo rientrante arrotondato superficie estena rosso corallo fascia nera lungo orlo,High_Quality,RepertoArcheologico
parte coronamento campo stele naiskos coronamento listello gola timpano cornice acroteri pilastri rettangolari iconica,High_Quality,RepertoArcheologico
kylix attica vernice nera,High_Quality,RepertoArcheologico
labbro appiattito orlo svasato alto collo profilo convesso spalla arrotondata ventre fortemente rastremato ansa nastro massima espansione decorazione impressione incisione labbro gruppi tre tratti obliqui cordicella sommita collo fascia motivo enne ramificata sotto file cuppelline alternate denti lupo cordicella attacco collo spalla fila tratti obliqui cordicella massima espansione metope riquadri doppi contenenti motivi diversi croci ramificate superfici lucidate n,High_Quality,RepertoArcheologico
olla ovoidale orlo arrotondato cordone liscio orizzontale impostato superficie esterna,High_Quality,RepertoArcheologico
frammento fondo leggermente concavo parete,High_Quality,RepertoArcheologico
anello nastro bronzo sezione pianoconvessa,High_Quality,RepertoArcheologico
frammento orlo parete decorata motivo zig zag incisione,High_Quality,RepertoArcheologico
colonna costruita grandi blocchi base forma dado spigoli presenta quattro aquile reggono festoni colonna destinata ospitare tomba imperatore ceneri racchiuse urna d oro poste interno fusto colonna alta m snoda spirale lungo rilievo narrazione guerre daciche rilievi rivestono ruolo documentario poiche colonna situata due biblioteche aspetto riproduce forma libro antico rotulo scena presenta sbarco partenza esercito,High_Quality,RepertoArcheologico
attacco maniglia bronzo costituito quadrato spessa lamina cilindro,High_Quality,RepertoArcheologico
arco sanguisuga cavo internamente decorazione incisa metope separate fasci linee parallele,High_Quality,RepertoArcheologico
piccola porzione orlo parete coppetta pareti sottili argilla depurata colore grigio chiaro vernice nera opaca molto deperita orlo assottigliato esterno leggera solcatura parete decorata trattini incisi verticali,High_Quality,RepertoArcheologico
frammento orlo arrotondato introflesso parete decorata solcature cerchielli disposti orizzontalmente,High_Quality,RepertoArcheologico
parete vascolare attacco probabilmente fondo decorata impressioni digitali unghiate,High_Quality,RepertoArcheologico
frammento tesa elmo decorato fila puntini sbalzo compresi fra due file occhi dado,High_Quality,RepertoArcheologico
decorazione linee orizzontali parallele orlo corpo vernice nera,High_Quality,RepertoArcheologico
fondo piano costolature interne,High_Quality,RepertoArcheologico
tazza probabilmente emisferica attacco piccola ansa anello,High_Quality,RepertoArcheologico
grande olla ovoidale orlo irregolarmente appiattito tagliato obliquamente esterno poco sotto orlo fila impressioni ovaleggianti unghiate ditate,High_Quality,RepertoArcheologico
